"version","championKey","championNameZh","championNameEn","slot","skillNameZh","skillNameEn","skillId","skillType","resourceType","hasAmmo","damageType","effectTags","controlTags"
"16.3.1","Kayle","Kayle","Kayle","P","Divine Ascent","Divine Ascent","Kayle_P.png","被动","无","否","无/未标注","自我增益","无"
"16.3.1","Kayle","Kayle","Kayle","Q","Radiant Blast","Radiant Blast","KayleQ","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 控制 | 伤害 | 召唤/部署","减速"
"16.3.1","Kayle","Kayle","Kayle","W","Celestial Blessing","Celestial Blessing","KayleW","主动","{{ abilityresourcename }}","否","无/未标注","治疗/回复","无"
"16.3.1","Kayle","Kayle","Kayle","E","Starfire Spellblade","Starfire Spellblade","KayleE","主动","No Cost","否","魔法","伤害 | 斩杀/缺失生命值联动 | 治疗/回复","无"
"16.3.1","Kayle","Kayle","Kayle","R","Divine Judgment","Divine Judgment","KayleR","主动","{{ abilityresourcename }}","否","魔法","不可选取/无敌/霸体 | 敌方减益 | 伤害","无"
"16.3.1","Kayn","Kayn","Kayn","P","The Darkin Scythe","The Darkin Scythe","Kayn_Passive_Primary.png","被动","无","否","无/未标注","伤害 | 治疗/回复","无"
"16.3.1","Kayn","Kayn","Kayn","Q","Reaping Slash","Reaping Slash","KaynQ","主动","{{ abilityresourcename }}","否","物理","伤害 | 位移 | 治疗/回复","无"
"16.3.1","Kayn","Kayn","Kayn","W","Blade's Reach","Blade's Reach","KaynW","主动","{{ abilityresourcename }}","否","物理","控制 | 伤害","减速"
"16.3.1","Kayn","Kayn","Kayn","E","Shadow Step","Shadow Step","KaynE","主动","{{ abilityresourcename }}","否","无/未标注","敌方减益 | 控制 | 治疗/回复 | 自我增益","减速"
"16.3.1","Kayn","Kayn","Kayn","R","Umbral Trespass","Umbral Trespass","KaynR","主动","{{ abilityresourcename }}","否","物理","不可选取/无敌/霸体 | 二段/形态切换 | 伤害 | 治疗/回复","无"
"16.3.1","Kennen","Kennen","Kennen","P","Mark of the Storm","Mark of the Storm","Kennen_Passive.png","被动","无","否","无/未标注","控制","眩晕"
"16.3.1","Kennen","Kennen","Kennen","Q","Thundering Shuriken","Thundering Shuriken","KennenShurikenHurlMissile1","主动","{{ abilityresourcename }}","否","魔法","伤害","无"
"16.3.1","Kennen","Kennen","Kennen","W","Electrical Surge","Electrical Surge","KennenBringTheLight","主动","{{ abilityresourcename }}","否","魔法","伤害","无"
"16.3.1","Kennen","Kennen","Kennen","E","Lightning Rush","Lightning Rush","KennenLightningRush","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 伤害 | 资源交互 | 自我增益","无"
"16.3.1","Kennen","Kennen","Kennen","R","Slicing Maelstrom","Slicing Maelstrom","KennenShurikenStorm","主动","No Cost","否","魔法","伤害 | 召唤/部署","无"
"16.3.1","Khazix","Kha'Zix","Kha'Zix","P","Unseen Threat","Unseen Threat","Khazix_P.png","被动","无","否","魔法","控制 | 伤害 | 自我增益","减速"
"16.3.1","Khazix","Kha'Zix","Kha'Zix","Q","Taste Their Fear","Taste Their Fear","KhazixQ","主动","{{ abilityresourcename }}","否","物理","控制 | 伤害 | 自我增益","恐惧"
"16.3.1","Khazix","Kha'Zix","Kha'Zix","W","Void Spike","Void Spike","KhazixW","主动","{{ abilityresourcename }}","否","物理","控制 | 伤害 | 治疗/回复","减速"
"16.3.1","Khazix","Kha'Zix","Kha'Zix","E","Leap","Leap","KhazixE","主动","{{ abilityresourcename }}","否","物理","伤害 | 位移","无"
"16.3.1","Khazix","Kha'Zix","Kha'Zix","R","Void Assault","Void Assault","KhazixR","主动","{{ abilityresourcename }}","否","无/未标注","二段/形态切换 | 控制 | 位移 | 隐身/伪装 | 自我增益","减速 | 恐惧"
"16.3.1","Kindred","Kindred","Kindred","P","Mark of the Kindred","Mark of the Kindred","Kindred_Passive.png","被动","无","否","无/未标注","自我增益","无"
"16.3.1","Kindred","Kindred","Kindred","Q","Dance of Arrows","Dance of Arrows","KindredQ","主动","{{ abilityresourcename }}","否","物理","敌方减益 | 伤害 | 位移 | 自我增益","无"
"16.3.1","Kindred","Kindred","Kindred","W","Wolf's Frenzy","Wolf's Frenzy","KindredW","主动","{{ abilityresourcename }}","否","魔法","伤害 | 斩杀/缺失生命值联动 | 治疗/回复 | 资源交互 | 自我增益","无"
"16.3.1","Kindred","Kindred","Kindred","E","Mounting Dread","Mounting Dread","KindredEWrapper","主动","{{ abilityresourcename }}","否","物理","控制 | 伤害 | 斩杀/缺失生命值联动 | 治疗/回复 | 自我增益","减速"
"16.3.1","Kindred","Kindred","Kindred","R","Lamb's Respite","Lamb's Respite","KindredR","主动","{{ abilityresourcename }}","否","无/未标注","复活/免死相关 | 伤害 | 治疗/回复","无"
"16.3.1","Kled","Kled","Kled","P","Skaarl, the Cowardly Lizard","Skaarl, the Cowardly Lizard","Kled_P.png","被动","无","否","无/未标注","伤害 | 治疗/回复 | 资源交互","无"
"16.3.1","Kled","Kled","Kled","Q","Bear Trap on a Rope","Bear Trap on a Rope","KledQ","主动","No Cost","否","物理","控制 | 伤害 | 召唤/部署 | 资源交互","减速"
"16.3.1","Kled","Kled","Kled","W","Violent Tendencies","Violent Tendencies","KledW","主动","No Cost","否","物理","伤害 | 治疗/回复 | 自我增益","无"
"16.3.1","Kled","Kled","Kled","E","Jousting","Jousting","KledE","主动","No Cost","否","物理","二段/形态切换 | 伤害 | 位移 | 自我增益","无"
"16.3.1","Kled","Kled","Kled","R","Chaaaaaaaarge!!!","Chaaaaaaaarge!!!","KledR","主动","No Cost","否","魔法","二段/形态切换 | 护盾 | 伤害 | 治疗/回复 | 自我增益","无"
"16.3.1","KogMaw","Kog'Maw","Kog'Maw","P","Icathian Surprise","Icathian Surprise","KogMaw_IcathianSurprise.png","被动","无","否","真实","伤害","无"
"16.3.1","KogMaw","Kog'Maw","Kog'Maw","Q","Caustic Spittle","Caustic Spittle","KogMawQ","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 伤害 | 自我增益","无"
"16.3.1","KogMaw","Kog'Maw","Kog'Maw","W","Bio-Arcane Barrage","Bio-Arcane Barrage","KogMawBioArcaneBarrage","主动","{{ abilityresourcename }}","否","魔法","伤害 | 治疗/回复 | 自我增益","无"
"16.3.1","KogMaw","Kog'Maw","Kog'Maw","E","Void Ooze","Void Ooze","KogMawVoidOoze","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","减速"
"16.3.1","KogMaw","Kog'Maw","Kog'Maw","R","Living Artillery","Living Artillery","KogMawLivingArtillery","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 伤害 | 隐身/伪装 | 斩杀/缺失生命值联动 | 治疗/回复 | 资源交互","无"
"16.3.1","KSante","K'Sante","K'Sante","P","Dauntless Instinct","Dauntless Instinct","Icons_KSante_P.png","被动","无","否","无/未标注","伤害","无"
"16.3.1","KSante","K'Sante","K'Sante","Q","Ntofo Strikes","Ntofo Strikes","KSanteQ","主动","{{ abilityresourcename }}","否","物理","敌方减益 | 控制 | 伤害 | 自我增益","减速 | 眩晕"
"16.3.1","KSante","K'Sante","K'Sante","W","Path Maker","Path Maker","KSanteW","主动","{{ abilityresourcename }}","否","混合(物理+真实)","不可选取/无敌/霸体 | 敌方减益 | 控制 | 伤害 | 位移 | 治疗/回复","击退 | 眩晕"
"16.3.1","KSante","K'Sante","K'Sante","E","Footwork","Footwork","KSanteE","主动","{{ abilityresourcename }}","否","无/未标注","敌方减益 | 二段/形态切换 | 护盾 | 位移 | 自我增益","无"
"16.3.1","KSante","K'Sante","K'Sante","R","All Out","All Out","KSanteR","主动","{{ abilityresourcename }}","否","物理","敌方减益 | 二段/形态切换 | 控制 | 伤害 | 位移 | 治疗/回复 | 自我增益","击退"
"16.3.1","Leblanc","LeBlanc","LeBlanc","P","Mirror Image","Mirror Image","LeblancP.Leblanc_Rework.png","被动","无","否","无/未标注","伤害 | 隐身/伪装 | 斩杀/缺失生命值联动 | 召唤/部署 | 治疗/回复","无"
"16.3.1","Leblanc","LeBlanc","LeBlanc","Q","Sigil of Malice","Sigil of Malice","LeblancQ","主动","{{ abilityresourcename }}","否","魔法","伤害 | 资源交互","无"
"16.3.1","Leblanc","LeBlanc","LeBlanc","W","Distortion","Distortion","LeblancW","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 伤害 | 位移","无"
"16.3.1","Leblanc","LeBlanc","LeBlanc","E","Ethereal Chains","Ethereal Chains","LeblancE","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","禁锢"
"16.3.1","Leblanc","LeBlanc","LeBlanc","R","Mimic","Mimic","LeblancR","主动","No Cost","是","魔法","充能技能 | 控制 | 伤害","禁锢"
"16.3.1","LeeSin","Lee Sin","Lee Sin","P","Flurry","Flurry","LeeSinPassive.png","被动","无","否","无/未标注","资源交互 | 自我增益","无"
"16.3.1","LeeSin","Lee Sin","Lee Sin","Q","Sonic Wave / Resonating Strike","Sonic Wave / Resonating Strike","LeeSinQOne","主动","{{ abilityresourcename }}","否","物理","二段/形态切换 | 伤害 | 位移 | 斩杀/缺失生命值联动 | 治疗/回复","无"
"16.3.1","LeeSin","Lee Sin","Lee Sin","W","Safeguard / Iron Will","Safeguard / Iron Will","LeeSinWOne","主动","{{ abilityresourcename }}","否","无/未标注","敌方减益 | 二段/形态切换 | 护盾 | 伤害 | 位移 | 自我增益","无"
"16.3.1","LeeSin","Lee Sin","Lee Sin","E","Tempest / Cripple","Tempest / Cripple","LeeSinEOne","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 控制 | 伤害","减速"
"16.3.1","LeeSin","Lee Sin","Lee Sin","R","Dragon's Rage","Dragon's Rage","LeeSinR","主动","No Cost","否","物理","控制 | 伤害 | 治疗/回复","击飞"
"16.3.1","Leona","Leona","Leona","P","Sunlight","Sunlight","LeonaSunlight.png","被动","无","否","魔法","伤害","无"
"16.3.1","Leona","Leona","Leona","Q","Shield of Daybreak","Shield of Daybreak","LeonaShieldOfDaybreak","主动","{{ abilityresourcename }}","否","魔法","护盾 | 控制 | 伤害","眩晕"
"16.3.1","Leona","Leona","Leona","W","Eclipse","Eclipse","LeonaSolarBarrier","主动","{{ abilityresourcename }}","否","魔法","护盾 | 伤害","无"
"16.3.1","Leona","Leona","Leona","E","Zenith Blade","Zenith Blade","LeonaZenithBlade","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 位移","禁锢"
"16.3.1","Leona","Leona","Leona","R","Solar Flare","Solar Flare","LeonaSolarFlare","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 资源交互","减速 | 眩晕"
"16.3.1","Lillia","Lillia","Lillia","P","Dream-Laden Bough","Dream-Laden Bough","Lillia_Icon_Passive.png","被动","无","否","无/未标注","伤害 | 治疗/回复","无"
"16.3.1","Lillia","Lillia","Lillia","Q","Blooming Blows","Blooming Blows","LilliaQ","主动","{{ abilityresourcename }}","否","混合(魔法+真实)","伤害 | 自我增益","无"
"16.3.1","Lillia","Lillia","Lillia","W","Watch Out! Eep!","Watch Out! Eep!","LilliaW","主动","{{ abilityresourcename }}","否","魔法","伤害","无"
"16.3.1","Lillia","Lillia","Lillia","E","Swirlseed","Swirlseed","LilliaE","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","减速"
"16.3.1","Lillia","Lillia","Lillia","R","Lilting Lullaby","Lilting Lullaby","LilliaR","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","睡眠"
"16.3.1","Lissandra","Lissandra","Lissandra","P","Iceborn Subjugation","Iceborn Subjugation","Lissandra_Passive.png","被动","无","否","魔法","控制 | 伤害","减速"
"16.3.1","Lissandra","Lissandra","Lissandra","Q","Ice Shard","Ice Shard","LissandraQ","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","减速"
"16.3.1","Lissandra","Lissandra","Lissandra","W","Ring of Frost","Ring of Frost","LissandraW","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 召唤/部署","禁锢"
"16.3.1","Lissandra","Lissandra","Lissandra","E","Glacial Path","Glacial Path","LissandraE","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 伤害 | 位移 | 召唤/部署","无"
"16.3.1","Lissandra","Lissandra","Lissandra","R","Frozen Tomb","Frozen Tomb","LissandraR","主动","{{ abilityresourcename }}","否","魔法","不可选取/无敌/霸体 | 敌方减益 | 控制 | 伤害 | 斩杀/缺失生命值联动 | 治疗/回复 | 资源交互","减速 | 眩晕"
"16.3.1","Lucian","Lucian","Lucian","P","Lightslinger","Lightslinger","Lucian_Passive.png","被动","无","否","魔法","护盾 | 伤害 | 治疗/回复","无"
"16.3.1","Lucian","Lucian","Lucian","Q","Piercing Light","Piercing Light","LucianQ","主动","{{ abilityresourcename }}","否","物理","伤害","无"
"16.3.1","Lucian","Lucian","Lucian","W","Ardent Blaze","Ardent Blaze","LucianW","主动","{{ abilityresourcename }}","否","魔法","伤害 | 自我增益","无"
"16.3.1","Lucian","Lucian","Lucian","E","Relentless Pursuit","Relentless Pursuit","LucianE","主动","{{ abilityresourcename }}","否","无/未标注","敌方减益 | 二段/形态切换 | 位移","无"
"16.3.1","Lucian","Lucian","Lucian","R","The Culling","The Culling","LucianR","主动","{{ abilityresourcename }}","否","物理","二段/形态切换 | 伤害","无"
"16.3.1","Lulu","Lulu","Lulu","P","Pix, Faerie Companion","Pix, Faerie Companion","Lulu_PixFaerieCompanion.png","被动","无","否","无/未标注","资源交互","无"
"16.3.1","Lulu","Lulu","Lulu","Q","Glitterlance","Glitterlance","LuluQ","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 资源交互","减速"
"16.3.1","Lulu","Lulu","Lulu","W","Whimsy","Whimsy","LuluW","主动","{{ abilityresourcename }}","否","无/未标注","控制 | 自我增益","变形"
"16.3.1","Lulu","Lulu","Lulu","E","Help, Pix!","Help, Pix!","LuluE","主动","{{ abilityresourcename }}","否","魔法","护盾 | 伤害 | 位移","无"
"16.3.1","Lulu","Lulu","Lulu","R","Wild Growth","Wild Growth","LuluR","主动","{{ abilityresourcename }}","否","无/未标注","控制 | 治疗/回复 | 自我增益","减速"
"16.3.1","Lux","Lux","Lux","P","Illumination","Illumination","LuxIlluminatingFraulein.png","被动","无","否","魔法","伤害 | 资源交互","无"
"16.3.1","Lux","Lux","Lux","Q","Light Binding","Light Binding","LuxLightBinding","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","禁锢"
"16.3.1","Lux","Lux","Lux","W","Prismatic Barrier","Prismatic Barrier","LuxPrismaticWave","主动","{{ abilityresourcename }}","否","无/未标注","护盾 | 伤害","无"
"16.3.1","Lux","Lux","Lux","E","Lucent Singularity","Lucent Singularity","LuxLightStrikeKugel","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 控制 | 伤害 | 召唤/部署","减速"
"16.3.1","Lux","Lux","Lux","R","Final Spark","Final Spark","LuxR","主动","{{ abilityresourcename }}","否","魔法","伤害 | 资源交互","无"
"16.3.1","Malphite","Malphite","Malphite","P","Granite Shield","Granite Shield","Malphite_GraniteShield.png","被动","无","否","无/未标注","护盾 | 伤害 | 治疗/回复","无"
"16.3.1","Malphite","Malphite","Malphite","Q","Seismic Shard","Seismic Shard","SeismicShard","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","减速"
"16.3.1","Malphite","Malphite","Malphite","W","Thunderclap","Thunderclap","Obduracy","主动","{{ abilityresourcename }}","否","物理","护盾 | 伤害 | 召唤/部署 | 自我增益","无"
"16.3.1","Malphite","Malphite","Malphite","E","Ground Slam","Ground Slam","Landslide","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 伤害 | 自我增益","无"
"16.3.1","Malphite","Malphite","Malphite","R","Unstoppable Force","Unstoppable Force","UFSlash","主动","{{ abilityresourcename }}","否","魔法","伤害 | 位移","无"
"16.3.1","Malzahar","Malzahar","Malzahar","P","Void Shift","Void Shift","Malzahar_Passive.png","被动","无","否","无/未标注","伤害 | 自我增益","无"
"16.3.1","Malzahar","Malzahar","Malzahar","Q","Call of the Void","Call of the Void","MalzaharQ","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","沉默"
"16.3.1","Malzahar","Malzahar","Malzahar","W","Void Swarm","Void Swarm","MalzaharW","主动","{{ abilityresourcename }}","否","魔法","伤害 | 召唤/部署","无"
"16.3.1","Malzahar","Malzahar","Malzahar","E","Malefic Visions","Malefic Visions","MalzaharE","主动","{{ abilityresourcename }}","否","魔法","伤害 | 斩杀/缺失生命值联动 | 治疗/回复 | 资源交互 | 自我增益","无"
"16.3.1","Malzahar","Malzahar","Malzahar","R","Nether Grasp","Nether Grasp","MalzaharR","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 治疗/回复 | 资源交互","压制"
"16.3.1","Maokai","Maokai","Maokai","P","Sap Magic","Sap Magic","Maokai_Passive.png","被动","无","否","无/未标注","敌方减益 | 伤害 | 治疗/回复","无"
"16.3.1","Maokai","Maokai","Maokai","Q","Bramble Smash","Bramble Smash","MaokaiQ","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 治疗/回复","击退 | 减速"
"16.3.1","Maokai","Maokai","Maokai","W","Twisted Advance","Twisted Advance","MaokaiW","主动","{{ abilityresourcename }}","否","魔法","不可选取/无敌/霸体 | 二段/形态切换 | 控制 | 伤害 | 位移","禁锢"
"16.3.1","Maokai","Maokai","Maokai","E","Sapling Toss","Sapling Toss","MaokaiE","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 控制 | 伤害","减速"
"16.3.1","Maokai","Maokai","Maokai","R","Nature's Grasp","Nature's Grasp","MaokaiR","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 控制 | 伤害 | 召唤/部署","减速 | 禁锢"
"16.3.1","MasterYi","Master Yi","Master Yi","P","Double Strike","Double Strike","MasterYi_Passive1.png","被动","无","否","无/未标注","伤害","无"
"16.3.1","MasterYi","Master Yi","Master Yi","Q","Alpha Strike","Alpha Strike","AlphaStrike","主动","{{ abilityresourcename }}","否","物理","不可选取/无敌/霸体 | 敌方减益 | 控制 | 伤害 | 位移","致盲"
"16.3.1","MasterYi","Master Yi","Master Yi","W","Meditate","Meditate","Meditate","主动","Mana (+{{ percentmanacostpersecond*100 }}% Max Mana per second)","否","无/未标注","敌方减益 | 伤害 | 斩杀/缺失生命值联动 | 治疗/回复","无"
"16.3.1","MasterYi","Master Yi","Master Yi","E","Wuju Style","Wuju Style","WujuStyle","主动","No Cost","否","真实","伤害","无"
"16.3.1","MasterYi","Master Yi","Master Yi","R","Highlander","Highlander","Highlander","主动","{{ abilityresourcename }}","否","无/未标注","敌方减益 | 控制 | 自我增益","减速"
"16.3.1","Mel","Mel","Mel","P","Searing Brilliance","Searing Brilliance","Mel_Passive.png","被动","无","否","无/未标注","伤害 | 斩杀/缺失生命值联动 | 自我增益","无"
"16.3.1","Mel","Mel","Mel","Q","Radiant Volley","Radiant Volley","MelQ","主动","{{ abilityresourcename }}","否","魔法","伤害 | 资源交互","无"
"16.3.1","Mel","Mel","Mel","W","Rebuttal","Rebuttal","MelW","主动","{{ abilityresourcename }}","否","魔法","护盾 | 伤害 | 自我增益","无"
"16.3.1","Mel","Mel","Mel","E","Solar Snare","Solar Snare","MelE","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","减速 | 禁锢"
"16.3.1","Mel","Mel","Mel","R","Golden Eclipse","Golden Eclipse","MelR","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 伤害","无"
"16.3.1","Milio","Milio","Milio","P","Fired Up!","Fired Up!","Milio_P.png","被动","无","否","无/未标注","伤害","无"
"16.3.1","Milio","Milio","Milio","Q","Ultra Mega Fire Kick","Ultra Mega Fire Kick","MilioQ","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 资源交互","减速"
"16.3.1","Milio","Milio","Milio","W","Cozy Campfire","Cozy Campfire","MilioW","主动","{{ abilityresourcename }}","否","无/未标注","二段/形态切换 | 召唤/部署 | 治疗/回复 | 自我增益","无"
"16.3.1","Milio","Milio","Milio","E","Warm Hugs","Warm Hugs","MilioE","主动","{{ abilityresourcename }}","是","无/未标注","充能技能 | 护盾 | 自我增益","无"
"16.3.1","Milio","Milio","Milio","R","Breath of Life","Breath of Life","MilioR","主动","{{ abilityresourcename }}","否","无/未标注","治疗/回复 | 自我增益","无"
"16.3.1","MissFortune","Miss Fortune","Miss Fortune","P","Love Tap","Love Tap","MissFortune_W.png","被动","无","否","物理","伤害","无"
"16.3.1","MissFortune","Miss Fortune","Miss Fortune","Q","Double Up","Double Up","MissFortuneRicochetShot","主动","{{ abilityresourcename }}","否","物理","伤害","无"
"16.3.1","MissFortune","Miss Fortune","Miss Fortune","W","Strut","Strut","MissFortuneViciousStrikes","主动","{{ abilityresourcename }}","否","无/未标注","敌方减益 | 伤害 | 自我增益","无"
"16.3.1","MissFortune","Miss Fortune","Miss Fortune","E","Make It Rain","Make It Rain","MissFortuneScattershot","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","减速"
"16.3.1","MissFortune","Miss Fortune","Miss Fortune","R","Bullet Time","Bullet Time","MissFortuneBulletTime","主动","{{ abilityresourcename }}","否","物理","伤害 | 资源交互","无"
"16.3.1","MonkeyKing","Wukong","Wukong","P","Stone Skin","Stone Skin","MonkeyKingStoneSkin.png","被动","无","否","无/未标注","治疗/回复 | 自我增益","无"
"16.3.1","MonkeyKing","Wukong","Wukong","Q","Crushing Blow","Crushing Blow","MonkeyKingDoubleAttack","主动","{{ abilityresourcename }}","否","物理","敌方减益 | 伤害 | 召唤/部署 | 自我增益","无"
"16.3.1","MonkeyKing","Wukong","Wukong","W","Warrior Trickster","Warrior Trickster","MonkeyKingDecoy","主动","{{ abilityresourcename }}","否","无/未标注","伤害 | 位移 | 隐身/伪装 | 召唤/部署","无"
"16.3.1","MonkeyKing","Wukong","Wukong","E","Nimbus Strike","Nimbus Strike","MonkeyKingNimbus","主动","{{ abilityresourcename }}","否","魔法","伤害 | 位移 | 召唤/部署 | 自我增益","无"
"16.3.1","MonkeyKing","Wukong","Wukong","R","Cyclone","Cyclone","MonkeyKingSpinToWin","主动","{{ abilityresourcename }}","否","物理","控制 | 伤害 | 治疗/回复 | 自我增益","击飞"
"16.3.1","Mordekaiser","Mordekaiser","Mordekaiser","P","Darkness Rise","Darkness Rise","MordekaiserPassive.png","被动","无","否","无/未标注","伤害 | 自我增益","无"
"16.3.1","Mordekaiser","Mordekaiser","Mordekaiser","Q","Obliterate","Obliterate","MordekaiserQ","主动","No Cost","否","魔法","伤害","无"
"16.3.1","Mordekaiser","Mordekaiser","Mordekaiser","W","Indestructible","Indestructible","MordekaiserW","主动","No Cost","否","无/未标注","二段/形态切换 | 护盾 | 伤害 | 治疗/回复 | 自我增益","无"
"16.3.1","Mordekaiser","Mordekaiser","Mordekaiser","E","Death's Grasp","Death's Grasp","MordekaiserE","主动","No Cost","否","魔法","伤害 | 自我增益","无"
"16.3.1","Mordekaiser","Mordekaiser","Mordekaiser","R","Realm of Death","Realm of Death","MordekaiserR","主动","No Cost","否","无/未标注","复活/免死相关 | 召唤/部署","无"
"16.3.1","Morgana","Morgana","Morgana","P","Soul Siphon","Soul Siphon","FallenAngel_Empathize.png","被动","无","否","无/未标注","伤害 | 治疗/回复","无"
"16.3.1","Morgana","Morgana","Morgana","Q","Dark Binding","Dark Binding","MorganaQ","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","禁锢"
"16.3.1","Morgana","Morgana","Morgana","W","Tormented Shadow","Tormented Shadow","MorganaW","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 伤害 | 斩杀/缺失生命值联动 | 治疗/回复","无"
"16.3.1","Morgana","Morgana","Morgana","E","Black Shield","Black Shield","MorganaE","主动","{{ abilityresourcename }}","否","无/未标注","护盾 | 伤害","无"
"16.3.1","Morgana","Morgana","Morgana","R","Soul Shackles","Soul Shackles","MorganaR","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 自我增益","减速 | 眩晕"
"16.3.1","Naafiri","Naafiri","Naafiri","P","We Are More","We Are More","Icons_Naafiri_P.png","被动","无","否","无/未标注","召唤/部署","无"
"16.3.1","Naafiri","Naafiri","Naafiri","Q","Darkin Daggers","Darkin Daggers","NaafiriQ","主动","{{ abilityresourcename }}","否","物理","二段/形态切换 | 伤害 | 位移 | 斩杀/缺失生命值联动 | 治疗/回复","无"
"16.3.1","Naafiri","Naafiri","Naafiri","W","The Call of the Pack","The Call of the Pack","NaafiriR","主动","{{ abilityresourcename }}","否","无/未标注","不可选取/无敌/霸体 | 伤害 | 召唤/部署 | 自我增益","无"
"16.3.1","Naafiri","Naafiri","Naafiri","E","Eviscerate","Eviscerate","NaafiriE","主动","{{ abilityresourcename }}","否","物理","不可选取/无敌/霸体 | 伤害 | 位移 | 治疗/回复","无"
"16.3.1","Naafiri","Naafiri","Naafiri","R","Hounds' Pursuit","Hounds' Pursuit","NaafiriW","主动","{{ abilityresourcename }}","否","物理","不可选取/无敌/霸体 | 二段/形态切换 | 护盾 | 控制 | 伤害 | 位移","减速"
"16.3.1","Nami","Nami","Nami","P","Surging Tides","Surging Tides","NamiPassive.png","被动","无","否","无/未标注","无","无"
"16.3.1","Nami","Nami","Nami","Q","Aqua Prison","Aqua Prison","NamiQ","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","眩晕"
"16.3.1","Nami","Nami","Nami","W","Ebb and Flow","Ebb and Flow","NamiW","主动","{{ abilityresourcename }}","否","魔法","伤害 | 治疗/回复","无"
"16.3.1","Nami","Nami","Nami","E","Tidecaller's Blessing","Tidecaller's Blessing","NamiE","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害 | 自我增益","减速"
"16.3.1","Nami","Nami","Nami","R","Tidal Wave","Tidal Wave","NamiR","主动","{{ abilityresourcename }}","否","魔法","二段/形态切换 | 控制 | 伤害 | 召唤/部署","减速"
"16.3.1","Nasus","Nasus","Nasus","P","Soul Eater","Soul Eater","Nasus_Passive.png","被动","无","否","无/未标注","资源交互","无"
"16.3.1","Nasus","Nasus","Nasus","Q","Siphoning Strike","Siphoning Strike","NasusQ","主动","{{ abilityresourcename }}","否","物理","伤害 | 自我增益","无"
"16.3.1","Nasus","Nasus","Nasus","W","Wither","Wither","NasusW","主动","{{ abilityresourcename }}","否","无/未标注","敌方减益 | 控制 | 自我增益","减速"
"16.3.1","Nasus","Nasus","Nasus","E","Spirit Fire","Spirit Fire","NasusE","主动","{{ abilityresourcename }}","否","魔法","伤害","无"
"16.3.1","Nasus","Nasus","Nasus","R","Fury of the Sands","Fury of the Sands","NasusR","主动","{{ abilityresourcename }}","否","魔法","敌方减益 | 二段/形态切换 | 伤害 | 治疗/回复 | 资源交互 | 自我增益","无"
"16.3.1","Nautilus","Nautilus","Nautilus","P","Staggering Blow","Staggering Blow","Nautilus_StaggeringBlow.png","被动","无","否","物理","控制 | 伤害 | 自我增益","禁锢"
"16.3.1","Nautilus","Nautilus","Nautilus","Q","Dredge Line","Dredge Line","NautilusAnchorDrag","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","眩晕"
"16.3.1","Nautilus","Nautilus","Nautilus","W","Titan's Wrath","Titan's Wrath","NautilusPiercingGaze","主动","{{ abilityresourcename }}","否","魔法","护盾 | 伤害 | 自我增益","无"
"16.3.1","Nautilus","Nautilus","Nautilus","E","Riptide","Riptide","NautilusSplashZone","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","减速"
"16.3.1","Nautilus","Nautilus","Nautilus","R","Depth Charge","Depth Charge","NautilusGrandLine","主动","{{ abilityresourcename }}","否","魔法","控制 | 伤害","击飞 | 眩晕"
